SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
581,Dogecoin,DOGE,19-07-2015 23:59,0.0001795,0.00016598,0.000176915,0.000168725,158401,16913543.09
582,Dogecoin,DOGE,20-07-2015 23:59,0.000174962,0.000165171,0.000167626,0.000173521,117169,17396556.52
583,Dogecoin,DOGE,21-07-2015 23:59,0.000175063,0.000169109,0.000173595,0.000170365,59467.30078,17082382.29
584,Dogecoin,DOGE,22-07-2015 23:59,0.000188673,0.000167392,0.000170118,0.000183732,292748,18425115.85
585,Dogecoin,DOGE,23-07-2015 23:59,0.000186549,0.000176504,0.000183311,0.000178226,154598,17875303.19
586,Dogecoin,DOGE,24-07-2015 23:59,0.000188011,0.000174975,0.000178246,0.000187878,201460,18845772.65
587,Dogecoin,DOGE,25-07-2015 23:59,0.000193107,0.000186627,0.000187892,0.00018782,170496,18842416.72
588,Dogecoin,DOGE,26-07-2015 23:59,0.000190478,0.000184653,0.000187756,0.000187147,75823.79688,18777361.28
589,Dogecoin,DOGE,27-07-2015 23:59,0.000188984,0.000182942,0.000187167,0.000188549,109809,18920504.38
590,Dogecoin,DOGE,28-07-2015 23:59,0.000190137,0.000185653,0.000188567,0.00018843,110059,18910959.87
591,Dogecoin,DOGE,29-07-2015 23:59,0.000191973,0.000182908,0.000188389,0.000184478,158187,18516743.56
592,Dogecoin,DOGE,30-07-2015 23:59,0.00018592,0.000181832,0.000184457,0.000183302,70188.39844,18401114.98
593,Dogecoin,DOGE,31-07-2015 23:59,0.000186761,0.000178115,0.000182912,0.000184185,137241,18492176.18
594,Dogecoin,DOGE,01-08-2015 23:59,0.00018665,0.000172339,0.000184208,0.000175036,157221,17575873.36
595,Dogecoin,DOGE,02-08-2015 23:59,0.000175064,0.000168774,0.000175064,0.000172481,112603,17321531
596,Dogecoin,DOGE,03-08-2015 23:59,0.000177412,0.000170459,0.000172541,0.000173258,98376.29688,17401839.66
597,Dogecoin,DOGE,04-08-2015 23:59,0.000177291,0.000172934,0.000172934,0.000175773,52129.69922,17656714.24
598,Dogecoin,DOGE,05-08-2015 23:59,0.000176019,0.000172272,0.000174788,0.000173406,63216.5,17421219.56
599,Dogecoin,DOGE,06-08-2015 23:59,0.000175444,0.00016643,0.000173375,0.00016845,88242.89844,16925496.56
600,Dogecoin,DOGE,07-08-2015 23:59,0.000172033,0.000165037,0.00016846,0.000168276,100492,16910185.34
601,Dogecoin,DOGE,08-08-2015 23:59,0.000171001,0.000158254,0.000168617,0.000158254,145228,15905141.82
602,Dogecoin,DOGE,09-08-2015 23:59,0.00016291,0.00015575,0.000158339,0.000161767,106400,16260288.3
603,Dogecoin,DOGE,10-08-2015 23:59,0.000164211,0.000157647,0.000161566,0.000159993,68111.79688,16084069.19
604,Dogecoin,DOGE,11-08-2015 23:59,0.00016366,0.000159932,0.000159932,0.00016366,121884,16454875.97
605,Dogecoin,DOGE,12-08-2015 23:59,0.000166026,0.000158309,0.000163785,0.00016026,68514.10156,16115117.21
606,Dogecoin,DOGE,13-08-2015 23:59,0.000160969,0.000155607,0.000160215,0.000156308,62384.69922,15719745.32
607,Dogecoin,DOGE,14-08-2015 23:59,0.000158606,0.000154636,0.000156331,0.000157707,53714.69922,15862454.94
608,Dogecoin,DOGE,15-08-2015 23:59,0.000158171,0.000154611,0.000157575,0.000154824,42531.10156,15574474.34
609,Dogecoin,DOGE,16-08-2015 23:59,0.000155134,0.000145182,0.000154175,0.000147739,163777,14863632.38
610,Dogecoin,DOGE,17-08-2015 23:59,0.000151396,0.000146561,0.000147778,0.00015013,73156.89844,15106110.8
611,Dogecoin,DOGE,18-08-2015 23:59,0.000150181,0.000133907,0.000150157,0.000133907,88439.29688,13475448.73
612,Dogecoin,DOGE,19-08-2015 23:59,0.00013906,0.000128802,0.000133474,0.000130929,147002,13177431.76
613,Dogecoin,DOGE,20-08-2015 23:59,0.000139698,0.000130884,0.000130884,0.000138924,69654.29688,13983908.44
614,Dogecoin,DOGE,21-08-2015 23:59,0.000149184,0.000136638,0.000138795,0.000144803,123419,14577584.34
615,Dogecoin,DOGE,22-08-2015 23:59,0.000146206,0.000135739,0.000144794,0.000136732,79829.39844,13766834.62
616,Dogecoin,DOGE,23-08-2015 23:59,0.000143091,0.000136619,0.000136704,0.000137719,39490.89844,13868028.01
617,Dogecoin,DOGE,24-08-2015 23:59,0.000138168,0.000124847,0.000137705,0.00012757,110942,12847697.11
618,Dogecoin,DOGE,25-08-2015 23:59,0.000130809,0.000118854,0.000125091,0.000128661,122066,12959248.56
619,Dogecoin,DOGE,26-08-2015 23:59,0.000136044,0.000127329,0.000128664,0.000133057,107993,13403758.98
620,Dogecoin,DOGE,27-08-2015 23:59,0.000133336,0.000127832,0.000133079,0.000129218,49656.80078,13018719.23
621,Dogecoin,DOGE,28-08-2015 23:59,0.000133768,0.000125165,0.000129352,0.000132449,64853.5,13345971.55
622,Dogecoin,DOGE,29-08-2015 23:59,0.000133028,0.000128276,0.00013244,0.000131039,49505.39844,13205590.38
623,Dogecoin,DOGE,30-08-2015 23:59,0.000133051,0.000127487,0.000130888,0.000129079,45346.69922,13009746.75
624,Dogecoin,DOGE,31-08-2015 23:59,0.000130338,0.000125813,0.000129937,0.000128956,41405.39844,12998993.5
625,Dogecoin,DOGE,01-09-2015 23:59,0.000131809,0.000126554,0.00012836,0.00012711,68704.39844,12814597.06
626,Dogecoin,DOGE,02-09-2015 23:59,0.000128544,0.00012544,0.00012713,0.000126101,41740.10156,12714519.5
627,Dogecoin,DOGE,03-09-2015 23:59,0.000127917,0.000121772,0.00012557,0.000122393,59654.60156,12342259.12
628,Dogecoin,DOGE,04-09-2015 23:59,0.000125398,0.00012281,0.000123092,0.000125114,28795.30078,12618260.73
629,Dogecoin,DOGE,05-09-2015 23:59,0.000131476,0.000123642,0.000124688,0.000129952,87670.89844,13107869.75
630,Dogecoin,DOGE,06-09-2015 23:59,0.000135229,0.00012993,0.000129959,0.000132008,86971.39844,13316968.02
631,Dogecoin,DOGE,07-09-2015 23:59,0.000133444,0.000128894,0.000132053,0.00013006,56502.10156,13122132.57
632,Dogecoin,DOGE,08-09-2015 23:59,0.000132963,0.000128487,0.000129449,0.000131462,69138.39844,13265307.99
633,Dogecoin,DOGE,09-09-2015 23:59,0.000133961,0.000128392,0.000131142,0.000129615,95987.29688,13080638.55
634,Dogecoin,DOGE,10-09-2015 23:59,0.000131719,0.000127177,0.000129744,0.000128532,60339.60156,12973041.38
635,Dogecoin,DOGE,11-09-2015 23:59,0.000132825,0.000127542,0.000128314,0.00013079,52761.60156,13202683.79
636,Dogecoin,DOGE,12-09-2015 23:59,0.000130893,0.000126285,0.000130893,0.000127184,47537.60156,12840337.79
637,Dogecoin,DOGE,13-09-2015 23:59,0.000128552,0.000122958,0.000127353,0.000125804,40889.10156,12702641.75
638,Dogecoin,DOGE,14-09-2015 23:59,0.00012601,0.000122475,0.000124614,0.00012484,61189.39844,12606938
639,Dogecoin,DOGE,15-09-2015 23:59,0.000130982,0.000123321,0.000124584,0.000125754,43331.89844,12700887.38
640,Dogecoin,DOGE,16-09-2015 23:59,0.000126295,0.000121747,0.000125651,0.000123954,60323.19922,12520733.88
641,Dogecoin,DOGE,17-09-2015 23:59,0.000126445,0.000122439,0.00012402,0.000125067,60511.5,12634807.94
642,Dogecoin,DOGE,18-09-2015 23:59,0.000127229,0.000124608,0.000125067,0.00012652,44007.89844,12783260.77
643,Dogecoin,DOGE,19-09-2015 23:59,0.000129774,0.000124473,0.000126585,0.000126146,37172.30078,12747120.71
644,Dogecoin,DOGE,20-09-2015 23:59,0.000129306,0.000124046,0.000126135,0.000126059,42809.89844,12739987.52
645,Dogecoin,DOGE,21-09-2015 23:59,0.000131557,0.000124539,0.000126033,0.000129836,115029,13123394.23
646,Dogecoin,DOGE,22-09-2015 23:59,0.000130834,0.000124061,0.000129786,0.000125982,114475,12735504.83
647,Dogecoin,DOGE,23-09-2015 23:59,0.000126422,0.000122244,0.000125975,0.000123545,137675,12490758.34
648,Dogecoin,DOGE,24-09-2015 23:59,0.000125205,0.000121826,0.000122648,0.000123856,41197.60156,12523845.48
649,Dogecoin,DOGE,25-09-2015 23:59,0.000125486,0.000121072,0.000123838,0.000121969,58024.39844,12334615.56
650,Dogecoin,DOGE,26-09-2015 23:59,0.000123669,0.000121189,0.000121955,0.000123255,27115,12466301.22
651,Dogecoin,DOGE,27-09-2015 23:59,0.00012324,0.000119894,0.000123121,0.000121714,29422,12312037.15
652,Dogecoin,DOGE,28-09-2015 23:59,0.000124847,0.000120503,0.000121511,0.00012439,63562.5,12584348.47
653,Dogecoin,DOGE,29-09-2015 23:59,0.000127611,0.000120996,0.000124312,0.000120996,100480,12242555.96
654,Dogecoin,DOGE,30-09-2015 23:59,0.000123609,0.000120525,0.000121023,0.000123134,39325.60156,12460520.07
655,Dogecoin,DOGE,01-10-2015 23:59,0.000123858,0.000121593,0.000122669,0.0001224,28259.80078,12387858.07
656,Dogecoin,DOGE,02-10-2015 23:59,0.000123658,0.000120865,0.000122814,0.000122651,27636.40039,12414857.38
657,Dogecoin,DOGE,03-10-2015 23:59,0.000123005,0.00012014,0.000122275,0.000121189,20424.59961,12268488.26
658,Dogecoin,DOGE,04-10-2015 23:59,0.000122482,0.000117852,0.00012133,0.000118435,35274,11991349.53
659,Dogecoin,DOGE,05-10-2015 23:59,0.000119276,0.000116758,0.000118464,0.000117428,38898.69922,11890996.5
660,Dogecoin,DOGE,06-10-2015 23:59,0.000122701,0.000117018,0.000118203,0.000121371,41813.89844,12291959.24
661,Dogecoin,DOGE,07-10-2015 23:59,0.000123131,0.000119155,0.000121655,0.000120903,43910.89844,12246255.23
662,Dogecoin,DOGE,08-10-2015 23:59,0.000120973,0.000117779,0.000120857,0.00011922,30847.80078,12077435.88
663,Dogecoin,DOGE,09-10-2015 23:59,0.000120482,0.000118053,0.000119075,0.000118915,33258.69922,12048158.32
664,Dogecoin,DOGE,10-10-2015 23:59,0.000121088,0.000117192,0.000118902,0.00011851,26432,12008791.49
665,Dogecoin,DOGE,11-10-2015 23:59,0.000121332,0.000117737,0.000118509,0.000120441,16694.80078,12206138.83
666,Dogecoin,DOGE,12-10-2015 23:59,0.000120986,0.000118431,0.000120415,0.000118963,27646.59961,12058004.81
667,Dogecoin,DOGE,13-10-2015 23:59,0.000121997,0.000117315,0.000118967,0.000121027,32335.5,12268858.24
668,Dogecoin,DOGE,14-10-2015 23:59,0.000121547,0.000119194,0.000121144,0.000120375,41262.60156,12204457.26
669,Dogecoin,DOGE,15-10-2015 23:59,0.000121093,0.00011858,0.000120481,0.000119748,28639.59961,12142550.32
670,Dogecoin,DOGE,16-10-2015 23:59,0.000121734,0.000117067,0.000119714,0.000120774,54065.5,12248249.84
671,Dogecoin,DOGE,17-10-2015 23:59,0.000124571,0.000118788,0.000120978,0.000121139,72474,12286958.25
672,Dogecoin,DOGE,18-10-2015 23:59,0.000124201,0.000118393,0.000121089,0.000118908,52391.60156,12062312.92
673,Dogecoin,DOGE,19-10-2015 23:59,0.000120936,0.000117977,0.000118911,0.000118657,37584.19922,12038506.26
674,Dogecoin,DOGE,20-10-2015 23:59,0.000120493,0.000117673,0.000118753,0.000118494,24463.19922,12023676.02
675,Dogecoin,DOGE,21-10-2015 23:59,0.000120087,0.000115885,0.000118976,0.000116641,36885,11836826.75
676,Dogecoin,DOGE,22-10-2015 23:59,0.000119502,0.000116155,0.00011664,0.000117727,45874,11948655.84
677,Dogecoin,DOGE,23-10-2015 23:59,0.000118144,0.000112968,0.00011725,0.000114539,56807.10156,11626684.01
678,Dogecoin,DOGE,24-10-2015 23:59,0.000115694,0.000112638,0.000114455,0.000114052,32143.30078,11578828.94
679,Dogecoin,DOGE,25-10-2015 23:59,0.000118897,0.000113995,0.000114202,0.000115553,43289.89844,11732819.34
680,Dogecoin,DOGE,26-10-2015 23:59,0.000116915,0.000113572,0.000115517,0.000116075,24937.09961,11787446.79
681,Dogecoin,DOGE,27-10-2015 23:59,0.000120573,0.000114734,0.000115985,0.000117989,51752.60156,11983442.47
682,Dogecoin,DOGE,28-10-2015 23:59,0.000127702,0.000117466,0.000117999,0.000125957,113919,12794454.09
683,Dogecoin,DOGE,29-10-2015 23:59,0.000141273,0.000123637,0.000125843,0.000141273,194644,14352192.28
684,Dogecoin,DOGE,30-10-2015 23:59,0.000165602,0.0001389,0.000141262,0.00015086,482992,15328260.93
685,Dogecoin,DOGE,31-10-2015 23:59,0.000152707,0.000136863,0.000150762,0.000137093,156306,13931363.81
686,Dogecoin,DOGE,01-11-2015 23:59,0.000141843,0.000135886,0.000137116,0.000141312,65837.29688,14362050.48
687,Dogecoin,DOGE,02-11-2015 23:59,0.000148859,0.000138007,0.00014129,0.000147305,242538,14973185.3
688,Dogecoin,DOGE,03-11-2015 23:59,0.000159632,0.000144054,0.000147331,0.00015586,479260,15844939.9
689,Dogecoin,DOGE,04-11-2015 23:59,0.000166801,0.000144778,0.000156057,0.000149135,768680,15163302.47
690,Dogecoin,DOGE,05-11-2015 23:59,0.000152489,0.000138573,0.000149196,0.000146244,229438,14871363.06
691,Dogecoin,DOGE,06-11-2015 23:59,0.00014784,0.000136778,0.000146009,0.00014144,183562,14384813.21
692,Dogecoin,DOGE,07-11-2015 23:59,0.000146779,0.000139408,0.000141705,0.000144574,76812.29688,14705551.25
693,Dogecoin,DOGE,08-11-2015 23:59,0.000144821,0.000134035,0.00014441,0.000136041,98767.10156,13839458.68
694,Dogecoin,DOGE,09-11-2015 23:59,0.000139102,0.000130614,0.000136187,0.000134845,98721.5,13719665.04
695,Dogecoin,DOGE,10-11-2015 23:59,0.000135934,0.000121178,0.000134834,0.000123121,125931,12528522.51
696,Dogecoin,DOGE,11-11-2015 23:59,0.000128918,0.000118957,0.000123531,0.000124902,132197,12711489.78
697,Dogecoin,DOGE,12-11-2015 23:59,0.000134111,0.000124585,0.000125919,0.000130395,119258,13272338.96
698,Dogecoin,DOGE,13-11-2015 23:59,0.000132905,0.000126857,0.000130298,0.000129527,60004.5,13185784.11
699,Dogecoin,DOGE,14-11-2015 23:59,0.000132388,0.000128235,0.00012958,0.000129572,45992.89844,13192170.84
700,Dogecoin,DOGE,15-11-2015 23:59,0.000131953,0.000124705,0.000130096,0.000124862,49123.10156,12714354.78
701,Dogecoin,DOGE,16-11-2015 23:59,0.000132371,0.00012383,0.000125642,0.00013104,89068,13345252.27
702,Dogecoin,DOGE,17-11-2015 23:59,0.000132993,0.000129367,0.000130821,0.000132501,71673.5,13495889.29
703,Dogecoin,DOGE,18-11-2015 23:59,0.00013515,0.000129681,0.000132501,0.000135025,72827.39844,13754847.82
704,Dogecoin,DOGE,19-11-2015 23:59,0.000134791,0.000128902,0.000134528,0.000130205,79682.29688,13265619.42
705,Dogecoin,DOGE,20-11-2015 23:59,0.000131398,0.000126845,0.000130221,0.000131092,53564.60156,13357825.1
706,Dogecoin,DOGE,21-11-2015 23:59,0.000131984,0.00012768,0.000129161,0.000131306,49714.60156,13381451.7
707,Dogecoin,DOGE,22-11-2015 23:59,0.000133606,0.000127027,0.000131333,0.000127936,40285.30078,13039819.6
708,Dogecoin,DOGE,23-11-2015 23:59,0.000130504,0.000127169,0.000128018,0.000130046,69599.79688,13256729.9
709,Dogecoin,DOGE,24-11-2015 23:59,0.000130576,0.000127255,0.000129089,0.000127823,54655.60156,13031888.89
710,Dogecoin,DOGE,25-11-2015 23:59,0.000131692,0.000126603,0.000128115,0.000130499,65766.20313,13306526.71
711,Dogecoin,DOGE,26-11-2015 23:59,0.000138194,0.000129208,0.000130489,0.000132324,120109,13494465.61
712,Dogecoin,DOGE,27-11-2015 23:59,0.000136047,0.000129876,0.000132435,0.00013293,48351.19922,13558094.91
713,Dogecoin,DOGE,28-11-2015 23:59,0.000133597,0.000127538,0.000132837,0.000129965,88253.20313,13257496.57
714,Dogecoin,DOGE,29-11-2015 23:59,0.000131899,0.000127533,0.000129556,0.000130276,93787.79688,13291007.64
715,Dogecoin,DOGE,30-11-2015 23:59,0.000132561,0.000126656,0.000129873,0.000128447,149901,13106191.67
716,Dogecoin,DOGE,01-12-2015 23:59,0.000130858,0.000125122,0.000128809,0.000127257,132870,12986531.1
717,Dogecoin,DOGE,02-12-2015 23:59,0.000132376,0.000123807,0.000127795,0.000130084,99647.70313,13276846.26
718,Dogecoin,DOGE,03-12-2015 23:59,0.000133693,0.000127962,0.00013007,0.00012869,131679,13136372.07
719,Dogecoin,DOGE,04-12-2015 23:59,0.000132689,0.00012783,0.000128184,0.00012882,120155,13151422.01
720,Dogecoin,DOGE,05-12-2015 23:59,0.000133047,0.000127334,0.000129067,0.000130285,131709,13302818.82
721,Dogecoin,DOGE,06-12-2015 23:59,0.000133637,0.000126118,0.000130264,0.000127579,145274,13028403.66
722,Dogecoin,DOGE,07-12-2015 23:59,0.000136681,0.000126105,0.000127041,0.000133269,120973,13611323.53
723,Dogecoin,DOGE,08-12-2015 23:59,0.000137479,0.000129309,0.000133225,0.000136092,228473,13901969.03
724,Dogecoin,DOGE,09-12-2015 23:59,0.000151995,0.000133776,0.000136873,0.000142332,645837,14541446.8
725,Dogecoin,DOGE,10-12-2015 23:59,0.000147099,0.000138147,0.000142466,0.000139118,280949,14215038
726,Dogecoin,DOGE,11-12-2015 23:59,0.000153052,0.000138276,0.000139103,0.000149879,344576,15316650.16
727,Dogecoin,DOGE,12-12-2015 23:59,0.000154801,0.000137193,0.000149424,0.000141728,254496,14485643.2
728,Dogecoin,DOGE,13-12-2015 23:59,0.000148132,0.000140913,0.000141315,0.000143413,252912,14659932.25
729,Dogecoin,DOGE,14-12-2015 23:59,0.000149996,0.000142108,0.000143301,0.000145052,147375,14829491.7
730,Dogecoin,DOGE,15-12-2015 23:59,0.000152744,0.000145114,0.000145114,0.000149996,235791,15337100.73
731,Dogecoin,DOGE,16-12-2015 23:59,0.000155537,0.000146084,0.000150124,0.000150077,219391,15345382.99
732,Dogecoin,DOGE,17-12-2015 23:59,0.000156935,0.000147148,0.00015007,0.000155016,161051,15852617.74
733,Dogecoin,DOGE,18-12-2015 23:59,0.000159813,0.000149842,0.000154965,0.000155147,137046,15868164.7
734,Dogecoin,DOGE,19-12-2015 23:59,0.000157916,0.000149648,0.000157219,0.000152692,122033,15619193.78
735,Dogecoin,DOGE,20-12-2015 23:59,0.0001525,0.000140657,0.000152236,0.000143317,171565,14662211.68
736,Dogecoin,DOGE,21-12-2015 23:59,0.000147439,0.00013947,0.000145313,0.000142716,221747,14602716.8
737,Dogecoin,DOGE,22-12-2015 23:59,0.000148015,0.000139916,0.000142174,0.000142232,156877,14555179.99
738,Dogecoin,DOGE,23-12-2015 23:59,0.000149359,0.000141113,0.000141744,0.000146927,139291,15037752.6
739,Dogecoin,DOGE,24-12-2015 23:59,0.000150555,0.000143815,0.000148299,0.000147353,161918,15083426.23
740,Dogecoin,DOGE,25-12-2015 23:59,0.000152081,0.000146101,0.000148453,0.000147073,175660,15056808.58
741,Dogecoin,DOGE,26-12-2015 23:59,0.00014952,0.000136344,0.000149441,0.000138961,230344,14228288.57
742,Dogecoin,DOGE,27-12-2015 23:59,0.000145295,0.000137919,0.000139467,0.000144893,145042,14837686.36
743,Dogecoin,DOGE,28-12-2015 23:59,0.000146613,0.000137141,0.000143991,0.000138713,139835,14206757.9
744,Dogecoin,DOGE,29-12-2015 23:59,0.000155457,0.000138223,0.000138595,0.000155457,104967,15923815.39
745,Dogecoin,DOGE,30-12-2015 23:59,0.000157159,0.000148714,0.000155684,0.000152572,124837,15630435.4
746,Dogecoin,DOGE,31-12-2015 23:59,0.000156541,0.000146824,0.000151055,0.000151005,95446.20313,15472014.28
747,Dogecoin,DOGE,01-01-2016 23:59,0.000156496,0.000150034,0.000150034,0.000154392,105224,15821193.32
748,Dogecoin,DOGE,02-01-2016 23:59,0.000155769,0.000148286,0.000154653,0.000150743,90477.29688,15449385.76
749,Dogecoin,DOGE,03-01-2016 23:59,0.00015034,0.000142656,0.000148644,0.000145759,104005,14940643.03
750,Dogecoin,DOGE,04-01-2016 23:59,0.000148308,0.000141694,0.000145676,0.000143645,92159.79688,14725942.03
751,Dogecoin,DOGE,05-01-2016 23:59,0.000153868,0.000134994,0.00014387,0.000137109,52936.69922,14057808.18
752,Dogecoin,DOGE,06-01-2016 23:59,0.000137696,0.000134007,0.00013709,0.000134536,41477.19922,13795949.01
753,Dogecoin,DOGE,07-01-2016 23:59,0.000142104,0.000134419,0.000134419,0.000139256,180463,14281915.16
754,Dogecoin,DOGE,08-01-2016 23:59,0.00015829,0.000137812,0.000139926,0.00015829,306716,16237239.7
755,Dogecoin,DOGE,09-01-2016 23:59,0.000202192,0.00016896,0.000173493,0.000179806,1201210,18446998.29
756,Dogecoin,DOGE,10-01-2016 23:59,0.000179888,0.000158555,0.000179888,0.000166788,326345,17113857.01
757,Dogecoin,DOGE,11-01-2016 23:59,0.000177183,0.000166378,0.000166869,0.000170692,154848,17516805.47
758,Dogecoin,DOGE,12-01-2016 23:59,0.000193026,0.00016924,0.000171,0.000179768,669461,18450695.76
759,Dogecoin,DOGE,13-01-2016 23:59,0.00018401,0.000175851,0.000179064,0.000177094,302111,18178710.82
760,Dogecoin,DOGE,14-01-2016 23:59,0.000180904,0.000172284,0.000177043,0.000174839,160331,17949645.41
761,Dogecoin,DOGE,15-01-2016 23:59,0.00017582,0.000148715,0.00017582,0.000149139,274796,15313259.35
762,Dogecoin,DOGE,16-01-2016 23:59,0.000156207,0.000144586,0.000149366,0.000155027,240252,15919999.84
763,Dogecoin,DOGE,17-01-2016 23:59,0.0001564,0.000150038,0.000155428,0.000152153,64727.89844,15626966.34
764,Dogecoin,DOGE,18-01-2016 23:59,0.000153256,0.00014984,0.000151567,0.000151174,90040.5,15528526.93
765,Dogecoin,DOGE,19-01-2016 23:59,0.000151791,0.000146541,0.000151221,0.000148104,76181.70313,15215238.54
766,Dogecoin,DOGE,20-01-2016 23:59,0.000171162,0.000145992,0.000148088,0.00016804,284867,17265678.98
767,Dogecoin,DOGE,21-01-2016 23:59,0.000169447,0.000160514,0.000168275,0.000163254,127039,16776199.47
768,Dogecoin,DOGE,22-01-2016 23:59,0.000183821,0.000160538,0.000162682,0.000168246,485854,17291503.27
769,Dogecoin,DOGE,23-01-2016 23:59,0.000176755,0.000170936,0.000171239,0.00017233,162077,17713645.81
770,Dogecoin,DOGE,24-01-2016 23:59,0.000193475,0.000169915,0.000172949,0.000193186,463251,19860133.08
771,Dogecoin,DOGE,25-01-2016 23:59,0.000216787,0.000190154,0.000193615,0.000211721,776273,21768547.3
772,Dogecoin,DOGE,26-01-2016 23:59,0.000382994,0.000207563,0.000212193,0.000356273,4585660,36635917.93
773,Dogecoin,DOGE,27-01-2016 23:59,0.000496208,0.000348545,0.000357414,0.000455076,5266350,46802273.77
774,Dogecoin,DOGE,28-01-2016 23:59,0.000500464,0.000329037,0.000454537,0.000344136,2941270,35397456.72
775,Dogecoin,DOGE,29-01-2016 23:59,0.000346777,0.0002984,0.000346777,0.000316405,1012590,32549478.24
776,Dogecoin,DOGE,30-01-2016 23:59,0.000326331,0.000251806,0.000317011,0.000257987,943534,26543412.38
777,Dogecoin,DOGE,31-01-2016 23:59,0.000317595,0.000213837,0.000258785,0.000277032,1750220,28502888.2
778,Dogecoin,DOGE,01-02-2016 23:59,0.000293888,0.0002592,0.000277663,0.000270234,629834,27810885.08
779,Dogecoin,DOGE,02-02-2016 23:59,0.000271416,0.000256247,0.000271301,0.000262285,274100,26996413.11
780,Dogecoin,DOGE,03-02-2016 23:59,0.000272588,0.000258263,0.000262018,0.000265091,236381,27288863.25
781,Dogecoin,DOGE,04-02-2016 23:59,0.000289862,0.000264492,0.000265359,0.000287009,418938,29549117.01
782,Dogecoin,DOGE,05-02-2016 23:59,0.00030925,0.000282621,0.000284943,0.000305498,474776,31456869.15
783,Dogecoin,DOGE,06-02-2016 23:59,0.000327654,0.000300255,0.000307958,0.000306131,692373,31526280.07
784,Dogecoin,DOGE,07-02-2016 23:59,0.000311914,0.000282227,0.00030599,0.000285056,396252,29359857.28
785,Dogecoin,DOGE,08-02-2016 23:59,0.000299239,0.000283328,0.000285026,0.000286896,189115,29553358.72
786,Dogecoin,DOGE,09-02-2016 23:59,0.000295906,0.000286425,0.000286812,0.000291881,126218,30070886.17
787,Dogecoin,DOGE,10-02-2016 23:59,0.0003042,0.000289566,0.000290637,0.00029808,266304,30713629.54
788,Dogecoin,DOGE,11-02-2016 23:59,0.000303205,0.000280392,0.00029684,0.000289788,343798,29863208.28
789,Dogecoin,DOGE,12-02-2016 23:59,0.000300687,0.000283571,0.000292525,0.000300687,435781,30990553.75
790,Dogecoin,DOGE,13-02-2016 23:59,0.000301462,0.000292314,0.000299627,0.000295003,160931,30408797.94
791,Dogecoin,DOGE,14-02-2016 23:59,0.000305105,0.000295024,0.000295338,0.000300999,237255,31030999.68
792,Dogecoin,DOGE,15-02-2016 23:59,0.000302414,0.000294492,0.000301315,0.000298126,286649,30738910.19
793,Dogecoin,DOGE,16-02-2016 23:59,0.000300061,0.000291536,0.000298047,0.000291608,247274,30070852.43
794,Dogecoin,DOGE,17-02-2016 23:59,0.000293779,0.000277598,0.000289875,0.000278482,320950,28721124.86
795,Dogecoin,DOGE,18-02-2016 23:59,0.000287241,0.00027273,0.000278273,0.000277825,333490,28657170.61
796,Dogecoin,DOGE,19-02-2016 23:59,0.000301731,0.000276938,0.000277588,0.00029683,419137,30621595.63
797,Dogecoin,DOGE,20-02-2016 23:59,0.000304413,0.000290143,0.000296888,0.000291063,267709,30030700.29
798,Dogecoin,DOGE,21-02-2016 23:59,0.000293921,0.000283227,0.00029156,0.000285497,171886,29460404.64
799,Dogecoin,DOGE,22-02-2016 23:59,0.000287821,0.000281984,0.00028726,0.000282672,122982,29172776.24
800,Dogecoin,DOGE,23-02-2016 23:59,0.000284242,0.000276633,0.000282719,0.000279807,164273,28880983.52
801,Dogecoin,DOGE,24-02-2016 23:59,0.000283091,0.000273397,0.000279411,0.000277561,134062,28652959.14
802,Dogecoin,DOGE,25-02-2016 23:59,0.000278011,0.0002674,0.000276653,0.000269377,173164,27810681.89
803,Dogecoin,DOGE,26-02-2016 23:59,0.000270144,0.000255134,0.000269493,0.000259282,228326,26772059.41
804,Dogecoin,DOGE,27-02-2016 23:59,0.000267666,0.000253219,0.000259373,0.000254927,161860,26325884.95
805,Dogecoin,DOGE,28-02-2016 23:59,0.000257565,0.000243673,0.00025556,0.000254411,251988,26276132.7
806,Dogecoin,DOGE,29-02-2016 23:59,0.000258312,0.000248317,0.000254427,0.000249722,157905,25795284.91
807,Dogecoin,DOGE,01-03-2016 23:59,0.000250434,0.000243246,0.000249965,0.000248716,104087,25694821.58
808,Dogecoin,DOGE,02-03-2016 23:59,0.000251171,0.000241814,0.000247341,0.000244038,119044,25214861.39
809,Dogecoin,DOGE,03-03-2016 23:59,0.00024738,0.000238994,0.000243596,0.000244975,150983,25315065.26
810,Dogecoin,DOGE,04-03-2016 23:59,0.000246916,0.00023726,0.000245668,0.000238487,135462,24647887.46
811,Dogecoin,DOGE,05-03-2016 23:59,0.000239042,0.000220618,0.000238451,0.000223592,216091,23111578.9
812,Dogecoin,DOGE,06-03-2016 23:59,0.000225437,0.000218536,0.000223419,0.000221122,186326,22859335.69
813,Dogecoin,DOGE,07-03-2016 23:59,0.000240036,0.000218085,0.000221986,0.00023273,278612,24062589.92
814,Dogecoin,DOGE,08-03-2016 23:59,0.000233924,0.0002185,0.00023072,0.000219746,127965,22723173.59
815,Dogecoin,DOGE,09-03-2016 23:59,0.000230885,0.000217591,0.000219452,0.000229997,212405,23786368.01
